rating,usefulCount,compound,word_count,char_count,numericalCondition,numericalDrugName
9,73,0,14,85,8,438
5,61,0,43,266,5,514
4,9,2,32,178,4,235
8,18,2,55,341,4,356
9,29,0,65,389,4,323
9,6,0,71,382,4,323
6,4,2,57,313,4,230
2,0,2,70,430,4,443
4,20,0,31,189,1,215
9,120,2,19,101,2,326
8,97,0,19,98,5,551
8,0,1,23,136,6,209
8,20,0,60,337,5,326
7,51,0,7,53,8,66
9,16,0,31,166,8,153
8,5,2,44,257,5,551
0,9,0,65,356,4,280
6,8,2,53,308,4,199
4,44,2,23,139,2,668
9,167,2,71,390,2,220
4,1,0,70,429,4,231
8,23,0,63,399,4,323
5,87,2,39,192,9,83
0,0,0,34,201,4,323
8,2,2,35,198,4,392
9,31,2,58,307,2,177
9,35,0,102,554,9,489
2,14,0,70,405,5,621
9,8,2,81,394,4,231
7,7,2,82,519,9,490
5,5,0,21,111,7,489
0,31,0,78,386,2,68
8,3,0,61,355,4,607
9,79,0,60,370,5,499
8,63,0,42,228,5,195
4,7,0,31,179,4,170
1,8,0,67,315,4,431
9,2,0,64,376,4,323
9,14,2,40,195,4,340
8,17,0,16,91,3,683
6,7,2,68,399,4,431
0,6,1,17,83,4,230
8,4,0,83,431,9,489
9,19,2,43,249,4,323
6,15,2,14,80,2,177
9,71,2,67,410,5,202
0,12,0,20,144,5,509
2,1,0,69,375,4,507
8,98,2,22,127,6,195
8,60,2,56,314,1,20
9,8,2,53,275,4,613
9,12,0,57,326,4,235
4,2,0,53,278,4,368
9,13,2,10,40,8,5
8,185,2,12,79,3,259
6,5,1,6,31,1,20
7,17,2,33,220,0,49
3,5,0,68,399,4,323
9,12,0,61,313,8,468
2,11,0,46,289,4,229
8,0,2,62,329,4,440
8,8,2,54,351,4,227
1,18,0,29,148,4,323
8,2,2,40,218,4,440
9,0,2,32,152,4,231
8,39,2,7,36,5,499
0,3,2,44,223,4,424
9,131,0,62,344,2,476
0,1,0,77,396,4,166
0,0,2,64,395,4,424
1,38,2,59,370,5,56
6,47,0,57,241,9,334
4,13,0,75,477,5,207
6,2,0,75,464,4,232
8,16,0,45,242,4,440
8,16,0,40,214,9,540
8,33,2,17,96,5,602
9,113,2,94,416,5,326
9,3,2,37,211,4,614
9,33,2,18,87,5,127
9,54,2,13,68,0,21
9,23,2,32,173,7,540
8,49,2,73,416,5,683
3,2,0,61,351,4,344
1,18,0,72,442,6,195
0,26,0,9,63,3,313
8,21,2,21,136,5,499
1,5,0,65,337,4,424
8,3,1,15,81,4,229
9,16,0,39,222,4,235
9,49,2,9,52,2,142
9,13,2,83,420,0,664
9,99,2,26,171,6,140
8,38,0,40,235,1,290
9,1,2,17,89,4,232
1,7,0,25,139,2,220
0,2,0,28,177,1,231
8,9,0,64,363,1,20
9,105,2,62,313,2,259
7,16,0,26,141,5,667
8,0,2,74,430,4,235
9,1,0,27,140,4,232
9,15,2,6,29,6,269
7,22,0,37,178,9,489
0,4,0,39,215,4,129
0,20,0,57,352,5,505
2,174,2,65,401,4,227
6,32,2,40,216,9,23
4,9,0,23,124,9,110
9,20,2,60,346,4,440
8,11,2,51,312,4,199
9,133,0,75,442,5,56
9,121,0,58,390,5,134
8,36,2,26,155,8,449
5,7,2,14,101,5,220
3,56,0,57,323,3,596
6,17,2,44,241,4,231
7,4,0,68,457,5,109
1,3,0,33,207,4,97
9,105,2,23,132,0,286
0,8,1,14,78,6,684
8,103,0,64,392,5,207
7,0,0,26,156,4,229
8,25,2,60,355,1,197
0,1,0,76,401,4,231
9,1,2,64,343,4,474
8,5,2,56,305,7,110
3,5,0,34,185,4,232
4,3,2,36,186,1,232
9,8,2,63,358,0,380
8,9,2,73,368,9,147
3,5,0,49,282,4,232
7,55,0,61,347,6,603
5,10,2,25,145,5,400
7,22,0,60,314,5,220
3,6,2,65,393,4,440
9,89,0,19,109,8,449
5,7,2,37,214,4,323
2,23,0,66,408,0,279
5,1,0,57,294,4,323
8,42,2,37,211,5,208
0,41,0,77,449,5,621
9,13,2,64,350,4,323
7,57,2,75,408,3,315
8,13,0,43,251,4,231
9,35,0,64,405,8,179
9,86,2,33,207,9,490
9,28,0,74,417,5,655
6,29,2,69,368,0,335
9,35,2,3,21,6,543
0,65,2,37,212,7,452
8,86,2,55,347,3,317
5,9,0,73,382,4,280
7,15,2,67,345,1,679
0,12,2,9,46,3,645
7,3,2,69,414,4,148
9,10,2,67,388,4,227
8,13,2,18,123,0,22
0,1,0,62,319,4,235
2,10,0,43,227,4,232
0,19,0,15,92,2,348
9,21,2,16,76,1,215
8,0,2,18,109,4,391
9,43,2,2,13,6,588
9,7,2,71,359,1,290
9,41,0,11,65,8,11
8,4,0,73,419,4,323
5,2,0,21,126,4,148
0,25,0,34,200,3,315
9,47,2,8,46,3,525
9,84,0,48,319,3,0
6,14,0,70,380,5,153
7,35,1,31,160,7,110
0,2,0,71,403,4,424
8,44,0,67,377,5,422
8,189,2,74,456,2,259
7,38,2,29,188,5,683
9,30,2,17,109,9,489
1,57,2,17,87,5,173
0,13,0,14,88,7,110
1,0,2,45,252,4,235
7,1,0,70,442,4,235
4,10,1,61,407,3,509
0,3,0,37,229,3,509
7,69,2,17,113,5,0
8,62,2,35,236,5,315
0,5,1,73,407,4,235
8,44,2,54,302,9,490
3,1,0,69,458,1,397
1,17,0,41,275,4,431
6,24,2,20,111,5,645
2,75,0,72,385,7,31
8,4,2,66,377,4,395
8,24,2,79,403,9,489
7,34,2,32,131,8,405
9,7,2,12,79,8,246
7,5,2,54,254,4,223
1,7,0,25,118,4,340
9,7,2,33,171,4,54
4,3,2,77,408,4,323
0,28,2,95,503,4,323
9,146,2,45,242,8,209
8,27,0,28,162,4,673
6,10,2,40,220,4,344
8,33,2,65,418,1,564
9,42,0,24,112,7,334
0,3,2,66,368,4,368
9,48,2,46,358,2,172
9,27,2,67,484,0,21
9,8,2,31,146,9,489
7,15,2,20,162,5,655
0,47,0,65,422,8,581
9,0,2,45,257,4,235
8,11,2,33,212,5,220
9,116,0,36,211,2,111
9,33,2,18,103,4,280
7,15,0,58,327,1,4
7,11,0,78,453,8,274
2,5,0,37,236,2,348
4,21,0,11,78,5,57
8,8,2,26,148,4,199
9,38,2,63,327,7,147
5,19,0,26,136,8,11
0,4,2,44,232,1,231
4,2,2,44,245,4,429
1,8,0,6,33,2,220
8,86,2,76,421,8,481
2,5,0,37,208,2,326
7,21,2,57,307,3,509
2,19,0,74,402,3,317
9,21,2,28,168,1,472
8,15,2,57,316,1,215
8,28,2,38,199,7,350
7,34,2,44,260,9,350
7,0,0,57,325,4,404
3,19,2,50,293,1,403
8,70,0,18,90,7,147
1,22,2,33,170,6,38
9,177,2,41,206,5,667
7,174,0,67,351,4,323
2,1,2,57,333,4,424
8,9,0,61,379,4,323
0,9,0,35,190,4,229
6,3,0,51,258,4,98
6,1,2,61,330,4,235
9,79,2,47,281,6,38
9,4,0,66,391,4,542
9,18,0,43,230,4,227
0,1,0,59,336,3,56
8,73,2,57,296,6,195
9,79,2,33,179,5,654
8,66,0,53,314,5,645
1,4,2,49,268,4,227
1,3,0,60,343,4,229
9,32,2,65,367,4,399
8,1,2,73,442,1,20
7,116,0,12,57,7,110
8,9,2,80,460,1,290
9,48,2,24,116,7,23
8,6,2,34,184,4,170
1,2,2,58,351,4,232
9,23,2,72,388,3,539
7,5,2,38,197,4,235
8,14,2,42,235,4,148
8,16,2,73,381,7,110
4,20,0,63,373,2,476
9,115,2,76,382,9,83
9,79,2,52,306,1,564
7,5,2,70,399,4,229
8,20,2,52,266,6,684
7,57,0,78,469,3,313
9,2,2,47,271,4,399
7,67,2,19,135,8,430
9,74,2,47,225,6,509
8,19,2,13,74,5,220
9,35,0,69,391,2,177
0,4,0,8,51,4,424
9,2,2,33,184,4,557
9,10,1,30,220,3,141
9,43,2,12,76,3,522
0,13,2,12,58,6,674
2,93,0,39,232,8,113
9,151,2,4,29,2,640
9,23,2,11,69,0,57
9,0,2,25,137,4,565
9,31,2,26,134,6,684
9,62,2,6,41,3,120
4,28,2,31,173,0,268
8,27,2,60,360,1,679
7,49,0,82,436,7,506
7,0,0,56,301,4,235
9,95,2,13,75,2,525
2,4,0,75,412,1,232
7,0,0,68,387,4,341
2,5,2,66,405,4,235
9,31,2,75,403,1,201
1,50,0,39,214,4,231
4,27,2,70,390,0,387
6,24,0,58,347,8,328
7,3,2,50,308,1,91
8,17,0,44,247,6,603
0,1,0,71,387,4,116
7,6,2,78,424,9,110
6,23,0,32,171,3,509
9,60,0,15,77,7,506
8,7,2,42,230,9,110
9,28,2,30,168,2,140
9,153,2,66,366,7,23
6,11,2,12,60,4,231
9,8,2,6,35,5,551
7,9,0,51,353,5,400
8,5,2,79,430,1,614
8,8,2,68,424,4,424
8,59,2,41,216,4,340
7,64,2,63,365,0,258
9,3,2,32,193,4,231
0,19,0,57,356,0,571
6,16,0,72,411,4,340
9,127,2,26,129,9,489
2,3,0,71,400,4,495
9,5,0,69,414,4,235
2,24,0,63,387,3,522
9,13,2,75,441,1,46
9,102,0,77,431,8,43
2,67,2,61,388,0,387
9,32,2,3,13,8,11
8,2,2,72,436,1,679
8,11,0,68,380,4,399
8,32,2,49,273,0,21
9,134,0,25,147,2,668
8,49,0,69,464,5,602
6,57,2,70,416,5,645
1,15,0,49,290,4,170
8,58,0,11,75,3,140
0,19,0,15,103,3,355
0,17,2,44,282,5,662
9,80,0,48,269,5,551
1,47,0,10,58,5,683
7,20,2,45,240,4,72
7,75,2,70,353,6,195
9,17,2,36,244,5,400
2,19,2,66,377,2,259
0,1,0,63,372,1,3
2,4,0,57,356,4,340
8,14,2,64,356,4,231
9,44,2,55,320,4,231
6,27,2,75,414,2,220
8,15,2,32,202,4,229
4,0,0,31,163,4,232
7,28,2,35,204,5,499
3,24,0,53,324,5,202
0,3,0,47,232,3,120
8,2,2,25,141,4,232
0,0,2,46,273,1,391
7,8,2,23,133,6,684
9,65,2,42,224,2,220
1,11,2,70,451,2,111
6,1,2,27,181,8,5
9,5,2,76,468,4,557
7,17,2,57,285,0,22
8,1,2,75,428,4,235
1,16,0,49,271,2,103
8,0,2,13,76,4,227
1,3,0,38,211,4,235
9,23,2,63,344,7,334
9,10,2,47,255,5,109
4,4,2,44,238,4,323
1,2,0,61,348,4,323
7,34,0,20,115,0,335
9,9,2,12,80,0,49
9,5,2,75,423,4,148
8,107,0,23,153,2,640
9,10,2,70,408,4,231
1,2,0,26,121,7,147
7,52,0,84,449,8,581
6,7,2,76,416,1,197
5,2,2,75,430,1,232
7,50,2,25,137,9,83
8,2,0,84,442,4,318
3,6,2,53,303,4,424
0,0,0,29,144,4,232
9,54,0,66,422,2,309
9,75,0,22,138,8,466
0,2,0,63,361,4,612
5,41,0,41,234,5,665
9,43,0,80,441,7,147
7,13,2,41,258,4,292
7,2,2,27,144,6,189
6,37,0,15,97,2,620
6,19,2,37,221,2,103
9,114,2,41,230,7,350
0,4,0,29,205,4,344
8,3,2,2,11,0,49
5,3,2,5,30,6,684
9,22,2,24,129,9,506
3,3,0,17,94,4,673
1,2,0,65,396,4,235
7,68,2,64,396,5,220
6,17,0,36,227,5,109
9,38,2,30,188,5,400
8,10,2,42,252,2,111
9,5,2,46,301,4,232
7,2,2,22,132,4,232
2,0,2,25,145,4,455
6,13,2,79,381,1,215
8,55,2,44,264,7,147
9,16,0,60,275,4,455
9,16,0,85,445,1,199
8,1,2,72,408,4,235
9,18,2,55,308,4,166
0,3,0,28,155,4,170
1,1,0,77,487,4,565
3,3,0,21,125,4,457
6,5,0,23,145,4,424
0,2,0,33,202,4,424
9,16,0,70,443,2,220
8,4,2,69,427,1,410
8,3,2,47,238,4,219
2,32,0,66,428,5,134
0,1,0,36,198,4,231
0,1,2,81,485,4,424
9,30,0,18,87,9,489
1,2,0,61,348,4,399
5,65,2,31,187,5,32
6,15,0,31,187,4,227
8,40,2,38,213,4,323
8,11,0,71,467,2,172
9,5,0,38,227,4,231
9,3,0,54,282,4,399
0,2,2,65,376,4,395
9,6,2,48,252,4,232
1,5,0,21,121,4,231
1,9,0,65,377,4,323
9,2,2,73,373,4,323
7,4,0,68,390,4,199
6,15,2,40,243,6,603
0,41,0,32,179,6,354
3,17,0,32,187,8,259
6,99,2,81,484,5,165
8,19,2,74,426,1,215
3,9,0,28,141,1,91
3,17,2,27,155,4,542
0,5,0,44,223,4,424
6,42,2,75,408,7,83
6,2,0,68,349,4,235
2,62,2,43,249,0,57
7,37,0,68,379,3,191
0,1,2,67,403,4,229
8,23,2,77,364,7,147
9,20,2,76,384,7,110
0,2,1,28,148,4,424
6,0,1,39,194,4,232
6,1,0,41,236,4,232
1,4,2,69,437,4,232
4,0,2,51,271,1,232
4,2,0,52,307,4,424
7,18,2,50,296,4,453
8,2,2,12,60,1,18
6,7,0,77,489,5,109
9,22,2,36,175,7,23
3,2,0,38,204,4,235
7,2,2,41,217,4,230
7,42,1,25,161,5,172
6,60,2,10,51,7,350
9,27,2,53,317,1,290
1,3,0,74,406,4,266
4,1,0,70,398,4,444
3,0,0,23,127,4,440
7,8,2,52,304,1,215
5,0,0,68,366,1,232
0,5,0,25,160,5,499
6,20,0,23,135,5,134
9,24,2,27,159,4,166
0,9,2,49,273,1,201
7,64,2,63,365,0,175
8,141,2,59,361,5,0
3,1,2,44,260,4,235
9,37,0,76,440,2,315
9,20,2,73,479,1,199
0,4,0,40,233,4,235
6,1,0,55,312,4,323
2,5,0,42,217,4,424
9,138,0,77,446,5,665
2,0,0,57,313,4,395
7,15,0,70,411,4,440
1,15,0,63,358,4,231
8,4,2,16,81,4,229
9,17,0,81,386,6,684
9,3,2,66,361,1,232
5,0,0,206,1286,4,323
9,21,0,19,91,8,10
9,14,0,34,230,4,453
0,22,2,66,443,4,399
4,5,0,46,280,4,235
7,31,2,17,101,2,220
3,1,2,44,255,4,323
2,2,0,67,395,4,323
5,20,0,55,346,2,220
6,23,2,69,390,3,317
0,8,0,61,358,9,110
9,3,0,46,275,4,280
9,36,2,71,460,5,654
8,89,0,19,131,8,466
6,10,2,22,136,2,275
6,18,2,21,111,0,664
2,20,0,68,347,4,231
5,15,2,61,350,1,3
0,27,0,45,245,5,253
9,107,0,21,109,1,4
7,30,2,21,144,7,489
8,24,0,45,243,1,77
8,5,2,73,379,4,231
8,0,2,41,261,4,229
7,1,2,36,197,4,280
9,34,2,24,155,4,72
9,3,2,24,119,4,231
5,29,0,77,404,8,468
8,0,0,71,452,4,227
1,6,1,65,388,7,334
7,9,2,54,260,7,147
1,59,0,78,440,4,613
4,6,2,71,404,4,323
5,1,0,61,383,4,148
9,28,2,24,131,3,645
0,52,2,65,341,8,272
7,53,2,85,468,0,268
7,33,1,7,45,3,191
8,15,2,69,366,4,340
2,0,2,27,135,4,424
7,24,2,77,437,1,138
8,11,2,68,346,4,166
8,0,0,61,336,4,323
2,5,0,42,215,4,431
2,10,2,40,217,5,127
5,9,2,56,330,4,673
0,6,0,34,200,1,199
0,17,0,25,143,1,199
3,10,2,75,440,4,671
7,6,0,47,266,4,229
8,18,0,69,382,4,231
0,1,0,5,37,1,397
3,4,0,32,183,4,399
8,9,2,14,65,6,509
9,3,2,40,247,4,292
9,29,0,71,395,0,21
8,102,2,39,212,3,525
7,17,0,47,239,3,56
8,20,2,31,163,4,356
9,59,2,46,260,5,109
5,8,0,36,205,4,280
0,7,0,34,195,4,235
8,30,2,78,444,2,476
9,5,2,48,275,9,350
8,19,2,68,357,9,489
2,6,0,72,411,4,235
9,58,2,21,112,9,83
5,0,2,59,339,4,227
8,0,2,74,429,4,323
9,36,2,69,380,0,664
4,1,0,73,407,1,353
4,3,0,54,320,4,235
8,93,0,63,367,0,335
1,43,0,90,520,5,662
7,1,2,79,415,4,166
0,19,2,22,113,1,679
3,1,2,74,392,4,72
9,21,2,16,95,7,110
8,12,2,69,384,7,147
7,19,2,52,266,5,551
8,8,2,46,243,4,229
0,44,0,36,213,0,268
9,14,0,7,39,8,274
7,2,0,25,115,4,323
9,13,2,25,122,9,489
0,56,2,14,68,1,137
7,45,0,72,437,5,655
0,8,0,24,129,1,232
8,49,2,15,89,6,617
9,5,2,2,13,0,49
8,24,2,11,64,0,49
0,7,2,39,208,4,356
3,2,0,59,338,4,170
9,55,0,31,170,8,466
7,4,0,55,307,4,404
5,21,0,67,357,9,489
1,6,0,73,467,4,474
3,0,2,64,355,4,148
0,1,0,19,122,4,298
3,6,2,76,430,4,368
0,4,0,22,114,4,235
6,0,0,73,343,4,229
2,0,2,30,157,4,474
0,0,0,54,284,4,673
9,13,1,3,16,3,587
6,4,2,57,284,4,229
7,16,2,29,190,5,127
5,19,0,50,280,4,323
8,32,0,24,135,3,317
7,50,0,81,448,5,683
4,1,0,70,429,4,340
9,5,2,67,383,4,166
6,0,0,71,383,4,344
1,8,2,55,283,4,453
6,0,0,63,399,0,175
5,7,0,44,227,4,280
9,0,0,20,117,4,235
9,32,2,34,214,2,103
4,1,2,38,229,4,235
0,6,0,33,218,5,551
6,22,0,68,426,2,502
8,6,0,55,308,4,230
0,5,0,60,344,4,507
2,9,2,23,136,4,455
1,2,0,52,300,4,199
6,12,0,18,97,8,10
7,60,2,56,328,4,368
0,10,2,78,464,1,564
2,13,0,32,191,2,502
9,3,1,53,308,4,323
2,5,0,47,234,4,232
8,56,2,44,228,6,603
8,35,2,24,141,5,326
1,2,0,61,333,4,424
9,0,0,79,396,4,323
9,6,2,35,201,6,684
9,4,1,70,372,3,509
9,21,2,71,412,0,268
9,17,2,20,96,1,197
3,12,0,77,419,4,431
9,75,2,5,24,6,68
5,22,2,73,383,4,232
7,139,2,41,253,5,683
9,25,0,65,387,6,38
8,10,0,53,319,6,464
8,17,2,44,238,4,565
6,2,0,45,258,4,391
9,10,2,80,451,4,280
9,5,2,25,145,4,148
9,31,2,4,14,5,645
9,23,2,70,414,3,509
9,26,2,79,460,7,110
8,116,0,10,60,8,405
9,42,0,74,446,1,4
3,3,0,69,382,4,235
8,50,2,64,356,5,220
6,3,0,36,206,4,116
9,5,2,36,186,4,166
8,4,0,50,288,4,557
0,3,0,33,176,4,235
8,11,0,68,394,4,424
6,18,2,63,359,0,22
9,52,2,65,371,2,309
9,1,0,41,249,4,557
7,2,0,64,391,4,311
3,5,0,66,379,4,565
0,8,0,29,155,7,147
4,9,0,17,98,5,134
7,134,2,58,369,5,127
9,66,2,55,322,9,83
9,21,2,80,395,9,489
8,1,2,71,379,4,280
8,59,0,52,307,8,469
7,2,2,64,392,4,235
7,3,2,66,376,4,368
6,12,2,76,449,4,614
9,46,2,10,68,3,549
9,18,0,70,482,3,217
0,14,0,74,384,1,673
4,24,0,15,101,5,172
9,41,0,40,210,6,38
6,63,2,43,238,0,146
9,6,2,51,263,4,399
9,43,2,39,197,5,202
0,16,1,3,15,4,292
9,2,2,30,166,4,323
5,2,1,67,413,4,513
9,31,0,9,55,2,140
8,22,0,44,268,4,227
5,4,2,74,439,4,443
9,26,0,37,207,6,603
9,18,0,28,163,8,383
9,13,2,72,402,4,424
1,11,2,70,417,4,229
6,96,1,9,45,6,517
8,3,0,62,367,4,474
9,59,0,43,259,3,317
9,25,2,3,10,3,509
5,16,2,68,430,5,645
6,17,0,14,82,2,464
8,11,2,72,354,4,391
7,3,2,56,292,7,540
9,13,2,18,103,3,549
6,10,0,45,238,4,612
0,2,0,67,391,4,424
2,20,0,33,220,5,0
9,9,2,26,137,2,172
0,7,0,33,212,4,280
9,35,2,13,90,0,141
7,9,2,69,388,4,323
8,66,2,101,539,0,21
8,79,2,51,339,2,502
7,9,2,41,202,4,231
0,17,0,2,9,8,153
0,26,0,78,428,9,506
6,0,0,40,207,4,235
9,3,2,54,304,4,227
0,5,2,8,49,1,18
1,6,1,19,121,0,49
7,7,0,38,206,4,323
9,12,0,78,442,8,179
4,4,1,68,354,4,235
7,25,2,53,279,5,665
9,41,2,41,243,1,290
0,6,0,47,274,4,426
6,25,0,77,436,5,220
7,69,2,33,158,1,197
0,20,0,27,174,9,540
0,4,0,30,184,4,235
6,30,0,28,162,4,323
0,10,0,57,344,4,440
5,4,1,14,76,4,431
0,4,0,70,434,4,232
2,0,2,74,393,4,235
7,4,0,30,186,8,581
0,21,0,31,172,3,663
9,5,0,5,29,8,468
6,4,2,59,328,4,166
8,95,0,54,300,6,259
0,10,0,24,129,6,576
9,5,2,33,160,4,227
7,85,2,61,312,6,517
0,3,0,21,99,4,323
5,0,2,21,100,4,424
7,18,0,63,403,2,400
8,0,0,30,165,4,235
8,17,2,67,385,3,525
8,33,0,54,318,3,355
8,10,2,58,323,2,220
8,7,2,32,184,4,232
8,10,2,84,455,5,662
9,45,2,50,345,6,549
8,28,2,41,228,8,466
9,28,0,21,132,8,11
6,27,2,6,31,6,372
6,5,2,69,370,8,11
9,75,0,67,340,7,670
8,37,2,46,259,8,186
2,3,0,48,282,4,612
9,8,2,9,28,7,334
7,3,2,71,411,1,197
2,21,0,47,261,3,317
8,15,0,71,403,2,668
8,38,0,79,444,2,220
9,33,2,40,193,9,110
9,48,2,28,129,2,140
8,42,2,45,253,5,202
8,11,0,72,405,1,19
4,5,0,38,236,2,220
8,13,0,67,373,8,108
6,20,0,29,177,5,326
1,11,0,53,323,6,195
6,1,2,72,388,4,323
9,17,2,79,430,6,543
8,119,0,52,321,5,505
0,3,0,35,166,4,229
0,0,0,28,171,4,235
9,14,2,77,424,9,489
8,2,2,1,7,0,678
8,0,0,60,320,4,231
9,48,0,20,123,5,172
9,28,2,68,367,1,605
8,25,2,38,197,5,551
0,5,2,64,361,0,159
8,18,2,72,410,1,215
4,16,2,74,379,9,83
0,1,2,43,267,3,680
0,5,0,28,151,1,614
4,4,2,42,234,4,232
7,28,2,65,380,4,399
2,6,0,42,199,1,201
8,22,2,49,270,5,645
8,31,2,8,67,1,397
7,13,0,5,25,8,11
9,17,2,71,381,1,4
8,19,2,48,302,0,380
5,1,2,35,197,4,170
2,1,2,57,323,4,227
7,15,2,59,342,1,197
2,7,0,27,154,8,405
0,7,2,24,136,4,424
9,2,2,57,318,4,583
7,4,2,18,115,4,231
2,9,0,47,270,4,612
0,7,1,2,18,0,571
8,6,2,61,405,4,229
1,1,0,18,115,4,612
8,76,2,64,328,7,31
0,8,0,63,350,1,605
1,5,2,69,399,4,453
7,19,1,36,212,4,440
6,14,0,25,152,8,11
8,23,0,12,69,6,372
3,14,0,59,344,2,103
9,4,2,3,20,8,468
0,1,0,69,398,4,98
9,34,2,30,143,8,186
8,26,0,61,307,5,499
7,12,2,20,105,4,391
9,72,0,55,295,8,10
6,1,2,61,328,4,440
9,80,2,83,487,8,438
7,2,2,58,323,4,614
7,68,1,12,67,5,665
7,4,2,11,57,4,235
9,77,1,18,91,7,83
7,30,0,39,226,8,405
8,5,0,78,418,4,368
9,36,2,76,435,8,597
6,35,2,45,214,4,431
9,10,0,64,319,5,109
5,4,2,49,300,4,232
0,11,0,51,283,4,613
7,38,2,86,428,9,489
3,2,2,28,182,4,612
0,1,2,76,392,4,231
9,24,2,24,124,2,32
8,10,0,65,392,3,315
0,26,0,14,87,5,435
9,25,2,17,75,7,489
1,7,0,36,196,4,231
7,24,2,84,404,9,489
0,7,0,59,332,4,232
4,11,2,25,127,4,266
7,26,2,19,108,2,67
7,34,2,74,376,4,457
8,33,0,74,429,3,549
3,5,0,74,491,4,235
0,113,0,62,360,0,69
2,3,0,35,178,4,199
9,40,0,42,286,8,179
6,22,2,70,406,5,202
0,3,1,21,141,4,170
9,2,0,75,422,4,424
8,1,0,25,134,4,232
5,143,0,81,419,2,103
1,7,0,72,394,4,232
6,21,2,11,54,9,110
8,19,0,30,178,8,566
9,25,0,58,325,2,111
9,39,0,71,407,4,323
0,4,0,55,292,4,399
8,4,2,53,314,4,368
8,25,1,4,26,5,683
8,78,0,19,118,8,530
8,14,0,70,405,4,235
9,31,0,76,391,8,73
4,12,0,73,392,2,220
5,29,0,15,109,5,0
8,4,0,44,250,4,557
8,6,2,42,244,4,453
0,5,0,19,117,4,368
6,79,0,86,503,5,172
9,81,2,68,393,4,232
0,21,0,68,368,6,576
0,12,0,10,58,5,549
7,11,0,71,424,0,49
7,23,0,7,53,3,509
5,14,0,68,387,2,220
1,23,1,30,154,8,581
5,16,1,64,370,7,147
7,14,0,58,299,8,581
0,21,2,71,382,5,645
9,44,2,49,263,1,290
0,8,0,7,30,6,82
2,1,0,33,196,4,280
5,5,0,60,368,5,662
9,92,2,51,261,6,38
1,0,0,31,169,4,392
3,3,2,31,172,4,170
3,15,0,22,164,8,581
3,38,0,38,198,4,431
0,15,0,66,381,4,356
7,36,2,62,348,5,165
8,152,2,30,159,9,350
0,4,0,3,15,8,599
6,6,0,70,414,0,49
2,14,2,62,337,1,201
8,29,2,14,66,0,409
9,12,2,9,43,8,308
7,5,0,43,248,4,323
7,1,0,53,277,4,235
6,29,0,80,460,5,127
9,2,2,24,155,1,216
0,7,0,50,258,5,645
2,8,0,77,434,4,440
7,4,2,6,29,4,612
0,8,0,71,348,4,235
7,2,2,59,341,1,232
3,1,2,75,433,4,149
2,12,0,61,409,2,109
0,7,0,54,324,4,232
8,79,2,70,425,4,324
4,1,2,37,203,4,399
5,1,0,38,210,4,235
2,67,0,43,241,5,655
9,18,2,28,148,6,617
5,3,2,34,187,1,232
4,25,2,51,299,5,127
6,27,2,57,404,3,509
7,9,2,43,288,8,451
8,18,2,55,341,4,229
2,42,0,28,151,1,457
9,89,2,63,385,2,309
9,22,1,3,25,4,404
8,232,0,51,383,8,468
9,18,2,72,398,1,290
9,7,0,43,260,8,328
9,26,0,73,405,3,596
9,3,0,21,95,6,684
9,3,2,63,315,4,323
8,99,0,79,502,2,259
9,89,2,33,163,5,683
4,23,2,82,381,2,400
8,18,2,37,202,4,199
9,10,2,57,312,4,148
9,14,0,77,452,2,220
0,2,2,38,237,4,98
7,16,2,71,396,4,356
8,28,2,69,384,1,290
7,54,2,17,86,3,313
0,15,0,23,125,0,571
9,61,2,22,141,3,313
0,8,1,18,128,4,323
9,65,2,64,351,0,387
7,4,0,29,163,4,232
9,287,2,63,392,5,504
8,29,2,53,301,4,232
1,58,2,41,262,5,551
6,5,2,12,79,4,424
1,10,0,65,393,4,399
2,39,0,25,143,5,662
8,1,2,60,363,4,235
9,22,0,68,446,5,127
9,17,0,44,273,6,38
9,32,0,56,282,8,186
9,6,2,45,237,1,20
0,10,1,19,78,4,166
9,15,2,88,450,7,182
9,35,2,22,124,9,83
9,39,0,16,80,3,315
8,24,0,72,415,5,134
6,21,0,51,299,4,323
9,5,2,61,312,1,290
0,0,0,26,165,4,229
0,15,0,19,117,7,540
2,15,2,59,304,4,399
8,10,2,31,150,4,280
0,2,2,40,183,4,235
9,46,0,76,457,5,134
9,23,1,20,99,5,134
8,6,0,66,401,4,424
6,4,2,33,187,4,474
6,346,2,18,100,2,32
2,25,0,75,470,5,207
7,39,2,81,420,9,83
6,7,1,65,365,4,557
0,6,0,52,273,4,235
7,13,2,7,37,2,668
9,1,2,54,289,7,110
2,20,0,68,347,4,340
9,26,0,75,440,2,220
9,41,2,28,173,0,146
4,9,1,41,235,4,424
8,19,2,48,254,1,20
7,30,2,76,420,5,514
4,4,2,40,210,9,490
7,80,0,53,296,5,207
3,17,0,75,454,4,232
9,147,2,63,351,5,32
0,19,0,28,145,6,225
5,19,2,37,234,2,657
7,4,2,55,309,4,424
0,2,0,47,271,4,231
1,0,2,45,252,4,280
0,80,0,48,265,7,110
9,1,2,8,44,4,399
2,57,2,63,401,5,202
4,7,2,32,163,5,253
8,40,2,23,130,5,422
8,5,2,8,48,1,397
5,1,2,76,440,4,458
9,24,1,42,225,0,387
9,3,2,63,343,4,557
6,16,0,79,460,4,673
7,3,0,65,363,1,197
9,3,2,35,179,4,323
9,23,2,6,41,7,378
