usefulCount,compound,rating_binary,word_count,char_count,numericalCondition,numericalDrugName
88,2,1,67,408,5,689
21,0,1,44,284,3,317
34,1,0,40,251,0,664
25,0,1,28,181,5,499
5,2,1,76,422,4,280
24,2,1,30,185,1,250
38,2,1,79,423,9,350
56,2,1,79,472,6,82
15,0,0,38,205,4,399
204,0,1,57,298,5,683
128,0,1,68,396,1,672
1,0,0,29,175,4,424
12,0,1,65,403,4,148
36,0,1,52,342,5,202
7,2,0,62,386,4,583
18,2,1,72,390,1,92
0,2,1,70,417,4,235
0,2,0,49,250,3,509
8,2,1,39,226,4,340
31,1,1,14,79,3,509
13,1,1,25,128,7,334
19,0,1,38,242,4,672
1,2,1,50,306,4,227
7,0,0,69,395,4,166
33,0,1,29,197,3,596
60,0,1,67,355,9,83
3,0,0,40,226,4,458
10,2,1,67,348,4,280
0,2,1,60,333,4,323
55,2,1,81,431,7,147
2,0,1,35,189,2,476
0,0,0,67,418,4,229
4,0,0,70,373,4,229
7,2,1,57,311,4,116
148,1,1,15,99,0,571
160,2,1,34,167,6,603
1,0,0,15,93,4,96
28,1,1,4,29,0,664
1,0,0,14,84,8,629
13,1,1,23,133,3,336
15,0,0,72,391,5,127
3,2,0,45,249,4,231
8,2,1,5,25,8,277
38,0,0,31,186,4,431
5,0,1,25,137,7,540
18,2,1,63,360,4,391
2,0,0,54,306,4,235
0,0,1,34,188,4,368
27,2,1,65,359,4,148
12,2,0,75,405,7,110
44,0,1,13,98,2,669
7,2,0,82,468,4,399
4,2,0,20,117,4,235
3,2,1,57,337,4,229
62,0,0,28,154,5,446
2,2,1,30,175,1,397
8,0,1,70,435,3,550
32,2,1,48,240,9,489
15,0,1,72,344,7,452
1,2,1,10,61,4,235
18,2,0,40,246,4,424
4,0,0,37,240,4,76
3,2,1,24,109,4,235
7,0,0,77,389,4,424
2,1,1,36,220,4,232
12,0,1,59,378,8,274
22,0,1,71,439,3,259
4,2,1,59,333,1,290
8,1,1,20,114,8,272
3,2,1,30,185,4,148
10,2,1,37,198,1,20
4,2,1,69,386,4,323
1,2,0,73,415,4,231
123,0,1,68,382,5,551
1,0,1,53,251,4,230
56,2,0,66,364,4,235
36,1,1,23,133,1,215
79,0,1,75,412,8,468
4,2,1,31,225,0,49
55,0,1,29,182,5,153
12,0,1,48,262,5,134
10,0,0,29,191,4,395
18,2,1,56,323,1,20
3,2,0,78,445,4,331
81,0,1,88,453,8,247
5,2,1,20,104,8,11
13,0,1,53,262,4,54
34,0,0,56,298,0,146
1,0,0,70,385,4,227
45,0,1,52,286,2,32
80,0,1,27,158,5,568
3,2,1,18,97,4,565
8,0,1,22,152,8,597
3,0,0,70,396,4,324
129,2,1,76,428,9,110
2,0,0,13,62,4,340
4,0,1,66,376,4,235
17,0,0,68,376,4,235
11,1,1,73,376,1,197
11,0,1,60,372,4,232
116,0,1,32,160,8,634
4,1,0,11,61,9,147
60,2,1,19,124,0,176
24,2,1,77,433,7,350
43,0,1,74,414,3,140
7,2,1,70,413,1,397
8,2,1,18,92,4,356
6,0,1,64,353,4,424
24,0,0,38,210,2,68
0,2,1,57,316,4,323
19,2,0,41,200,5,551
50,0,1,9,53,7,486
20,2,1,10,52,8,352
41,0,1,51,280,9,350
0,2,0,74,415,4,399
53,2,1,25,177,0,664
13,0,0,56,333,4,227
3,2,1,4,25,8,682
34,2,1,19,87,4,399
30,0,1,32,183,1,535
23,2,0,12,85,3,509
6,0,1,20,126,0,49
22,0,1,70,398,8,581
75,2,1,52,300,5,504
74,2,1,39,210,5,551
6,0,1,27,170,8,416
28,2,1,28,180,4,229
3,2,1,70,399,4,424
5,2,1,32,186,4,227
63,0,1,78,455,4,399
6,2,1,20,105,3,56
89,2,1,74,439,4,356
1,0,0,31,188,4,424
67,2,1,15,84,2,68
0,2,1,63,322,4,431
1,2,1,58,311,4,227
26,2,1,81,399,9,23
50,2,1,38,230,4,227
10,2,0,78,412,4,340
16,2,1,17,92,8,629
160,2,1,62,364,9,350
56,0,1,53,339,3,522
5,0,0,66,386,4,223
5,2,1,51,301,0,526
334,2,1,73,393,5,665
85,0,1,68,389,2,645
38,0,1,12,69,2,140
182,2,1,47,272,5,683
49,2,1,80,455,8,581
32,0,1,75,433,2,202
7,0,0,25,169,4,72
26,0,0,48,281,3,121
31,2,1,79,446,0,69
35,0,1,65,390,4,231
48,2,1,28,140,8,648
1,0,0,69,365,4,231
4,2,1,33,184,4,557
0,0,0,51,315,4,513
10,2,1,36,189,4,235
137,0,1,65,428,5,551
68,2,1,57,386,0,664
21,0,0,63,328,6,82
87,0,1,50,320,3,313
0,0,0,3,15,4,557
36,2,0,18,114,3,315
4,2,1,69,369,4,323
37,0,1,24,148,6,684
4,0,0,43,254,4,297
4,0,1,27,135,4,229
76,1,1,62,364,0,22
2,0,0,70,383,4,231
2,0,1,70,476,4,457
10,0,0,27,166,4,340
36,0,1,67,371,7,147
4,0,1,23,115,4,536
3,0,1,70,415,1,197
1,2,1,53,290,4,231
8,2,1,38,199,1,88
13,2,1,27,150,3,0
0,2,1,15,94,4,71
13,2,1,27,152,1,194
20,2,1,42,220,5,665
18,1,0,23,119,6,576
50,2,1,16,95,5,487
7,1,1,46,267,4,565
33,0,1,13,96,2,111
6,2,1,44,274,4,565
1,2,0,61,367,4,235
73,2,1,43,286,3,163
3,2,0,54,290,4,311
152,0,1,54,377,5,655
23,2,0,35,177,9,83
5,0,0,77,387,4,323
45,1,1,5,27,3,313
3,0,0,46,246,4,166
60,0,1,69,405,8,468
21,2,1,74,396,7,147
12,0,1,17,129,5,326
27,0,1,53,314,3,313
10,2,1,69,385,4,340
3,0,0,33,176,4,424
17,0,1,39,216,4,231
46,2,1,10,68,3,509
0,2,1,27,149,4,311
112,2,1,42,237,8,430
15,2,0,68,382,5,202
43,2,1,9,68,6,269
0,2,1,60,324,4,229
114,0,1,78,425,5,326
47,2,1,43,233,9,334
14,0,0,67,376,4,433
9,2,1,52,299,4,440
8,0,0,67,432,4,583
8,2,1,33,159,4,399
47,0,0,66,350,5,666
24,2,0,61,355,5,109
23,2,1,24,136,3,254
3,2,0,70,424,4,235
17,0,1,67,386,4,54
46,2,1,14,83,5,326
5,2,1,80,408,4,229
29,0,1,48,289,1,20
2,0,0,35,187,7,147
19,0,1,72,372,4,424
19,0,1,30,169,5,645
22,0,1,60,317,4,227
11,2,1,45,271,4,231
33,2,1,18,103,4,235
4,0,1,20,121,7,182
27,2,1,39,232,0,174
132,0,0,37,237,4,424
50,0,1,71,439,5,207
9,2,0,49,255,4,280
5,0,0,47,254,4,565
106,2,1,19,101,5,655
11,2,1,4,24,7,378
4,0,1,43,251,4,675
5,0,0,62,332,4,424
43,2,1,18,120,6,684
6,0,1,39,251,1,673
49,2,1,73,416,5,551
2,2,1,59,337,1,19
68,0,1,60,391,3,309
19,0,1,67,361,8,468
70,2,0,43,236,5,621
13,0,0,40,215,9,83
17,1,1,47,322,0,21
27,0,0,17,89,6,82
9,2,0,79,469,4,231
3,0,0,61,340,4,643
66,0,1,48,313,5,127
12,2,0,73,393,7,489
105,0,1,82,450,2,259
36,0,1,71,387,8,259
7,2,1,78,442,1,19
17,2,1,77,411,4,399
33,2,1,36,207,8,10
9,2,1,66,399,1,574
6,0,0,24,132,4,542
1,0,0,62,350,5,253
40,0,1,75,410,5,683
5,2,1,39,215,8,629
11,0,1,39,229,3,220
24,2,1,63,362,1,20
11,0,1,49,287,4,424
5,2,0,71,364,4,235
2,0,0,62,366,4,424
1,2,0,37,180,4,424
205,0,1,25,149,8,466
10,2,1,42,222,1,90
26,0,0,71,452,2,208
15,0,1,41,225,5,551
1,0,0,70,383,1,266
19,0,0,70,454,5,127
5,0,0,50,266,1,20
93,2,1,57,304,3,313
3,2,1,25,148,4,231
1,2,1,18,115,7,147
7,2,0,40,213,4,229
3,0,0,74,408,0,176
3,0,0,79,394,4,229
7,0,1,21,112,5,654
27,0,0,42,243,8,533
14,0,1,42,231,7,110
8,2,0,58,353,4,235
7,0,0,47,247,3,121
4,0,0,59,328,4,453
30,2,1,70,383,9,83
12,0,0,75,429,3,355
0,2,0,42,213,4,235
4,0,0,35,194,8,308
3,2,1,77,411,4,565
32,0,1,59,369,5,499
43,2,1,29,183,6,684
22,0,1,64,377,5,322
40,1,0,32,202,3,315
35,2,1,42,264,6,38
18,2,1,47,259,9,371
5,2,1,25,135,4,166
26,2,1,5,25,6,225
6,0,1,40,241,4,391
51,2,1,57,365,5,499
3,2,1,37,192,4,148
0,2,1,57,291,4,280
5,0,1,68,451,4,199
2,2,0,49,302,4,340
117,0,1,77,411,6,509
0,2,1,13,68,4,542
10,0,0,36,211,2,326
59,2,1,28,179,1,197
17,2,1,11,49,0,146
11,2,0,76,413,2,177
6,2,0,18,91,2,111
2,2,0,72,374,4,453
7,0,1,9,52,4,440
21,2,1,80,536,3,596
55,0,1,70,444,2,348
12,0,0,76,461,2,400
39,2,1,14,82,5,556
6,2,1,65,363,4,235
72,2,1,34,172,7,452
9,0,0,63,375,4,114
20,2,1,42,236,6,684
26,0,0,55,295,7,83
90,2,1,70,378,7,334
129,2,1,11,55,7,182
9,0,1,54,389,4,612
65,0,1,68,400,6,684
10,2,1,54,296,4,565
11,2,0,16,97,4,456
6,2,1,10,72,3,315
5,0,0,62,419,4,232
41,2,0,42,248,3,355
7,2,1,50,245,4,229
130,0,1,73,431,5,220
59,0,0,42,249,8,272
5,0,1,73,403,4,675
5,2,1,28,162,4,360
17,0,1,26,144,2,348
18,2,1,26,153,5,134
8,0,0,55,330,5,655
12,2,1,83,439,1,91
17,2,0,60,348,0,69
57,0,0,38,210,2,275
1,0,0,71,415,4,368
0,0,1,73,413,4,280
63,0,1,48,311,5,207
6,2,0,73,374,4,395
12,0,0,21,121,8,648
10,0,0,34,185,4,235
8,2,1,37,172,4,199
7,2,1,71,428,4,399
60,2,1,87,462,7,147
22,0,0,74,468,8,430
35,2,1,73,449,5,654
23,0,1,41,241,2,477
61,0,1,36,177,2,111
77,2,1,13,99,5,665
6,2,1,62,399,4,340
31,2,1,33,204,5,220
17,0,0,25,130,2,477
15,0,1,15,85,8,274
17,0,1,15,83,2,140
25,1,1,40,215,8,405
0,0,1,71,425,4,424
0,0,0,52,305,4,424
4,2,0,47,261,4,368
30,2,1,47,254,6,576
18,0,1,62,429,8,274
4,0,0,20,94,8,272
6,2,1,57,310,7,147
1,0,0,45,208,4,557
30,0,1,21,120,7,110
5,2,1,49,251,4,231
5,0,0,36,197,4,431
46,2,1,73,458,2,153
83,0,1,46,275,8,660
12,2,1,56,298,4,232
9,2,1,70,362,4,424
16,0,1,43,261,8,599
60,0,0,89,460,7,595
2,0,0,26,143,4,227
141,2,1,71,430,0,286
49,2,0,7,29,5,109
39,2,1,2,13,8,497
6,2,0,59,326,4,399
24,0,0,28,154,4,229
2,1,1,50,297,4,612
20,0,1,30,180,7,540
63,0,0,27,153,2,103
8,2,1,18,94,4,323
30,0,1,43,204,9,23
30,0,1,28,181,4,424
14,0,1,64,391,4,199
15,2,0,29,144,6,140
35,0,0,41,265,3,0
13,2,0,47,288,4,453
45,0,1,73,441,5,477
4,2,0,19,95,3,689
39,0,0,40,219,5,172
11,0,1,69,424,7,489
19,1,1,67,391,3,539
33,2,1,61,356,0,49
33,0,1,33,217,8,11
48,0,1,27,189,5,401
13,2,1,16,89,4,565
11,0,0,31,198,8,438
6,0,0,35,211,4,297
25,0,1,24,138,8,629
3,0,1,34,217,4,583
59,2,1,74,398,6,603
65,2,1,67,406,4,235
5,0,0,65,402,6,372
25,0,1,29,167,4,440
76,2,1,64,377,5,400
3,0,0,18,96,4,643
21,2,1,13,69,3,220
58,0,1,72,499,2,599
7,2,1,65,361,0,664
37,0,1,69,420,1,564
11,2,1,27,144,9,489
23,0,0,46,240,2,525
0,2,0,41,252,4,266
3,2,1,73,423,9,489
29,0,1,34,178,8,660
7,2,1,73,435,4,148
6,0,0,78,452,4,440
34,2,1,44,260,9,83
0,1,1,8,57,5,56
56,2,1,72,370,9,489
10,0,1,65,360,4,340
5,2,1,13,82,4,232
45,2,1,15,97,5,165
200,0,1,55,357,7,595
1,0,0,70,398,4,233
7,2,0,34,180,4,229
15,0,0,79,408,4,399
2,0,1,59,294,4,229
88,2,1,32,191,2,259
82,2,1,4,22,7,350
1,0,0,69,450,4,229
94,0,1,66,425,3,317
70,0,1,64,389,5,509
28,0,1,19,124,2,68
21,2,0,11,61,3,549
21,0,1,46,238,0,335
26,1,1,28,142,7,110
9,0,0,49,256,4,340
0,0,0,32,207,8,8
12,0,0,27,152,4,323
0,2,1,45,269,4,235
17,0,0,43,285,6,354
4,1,0,11,52,4,297
9,0,0,18,122,4,320
30,2,1,29,161,9,147
76,2,1,71,372,0,268
52,2,1,38,203,8,381
11,0,1,31,190,8,597
7,0,0,66,341,4,166
36,0,1,89,436,8,469
8,0,0,25,160,8,273
7,2,1,35,215,4,323
3,0,0,56,290,4,170
4,2,0,34,181,4,513
28,0,1,73,420,1,20
2,2,1,34,191,4,232
4,2,1,73,422,1,673
16,2,1,2,18,8,581
15,2,0,22,154,3,315
1,2,1,54,282,6,43
20,2,1,76,381,6,38
51,2,1,65,345,5,56
116,0,1,76,404,9,490
4,0,0,20,112,4,424
90,0,1,64,391,2,153
20,2,1,31,187,6,512
30,2,0,11,58,8,259
13,2,0,9,55,8,14
1,2,1,26,158,4,298
93,0,1,68,355,2,68
3,2,0,27,158,4,232
38,2,1,72,388,4,199
26,0,1,61,350,6,255
10,2,1,9,50,4,453
11,0,0,74,404,5,551
42,0,1,60,342,5,683
23,2,1,72,390,2,326
7,0,0,38,213,4,280
3,2,1,62,312,4,399
17,0,0,82,461,8,597
12,2,1,46,284,1,135
14,2,1,37,235,4,200
26,2,1,25,158,2,275
19,0,0,50,320,8,414
17,0,1,77,416,3,121
6,2,1,36,176,4,280
44,2,1,38,218,5,551
137,0,1,71,395,2,476
3,2,1,133,865,4,399
13,0,0,39,250,1,564
141,0,1,57,356,7,350
8,0,1,60,320,4,340
24,2,0,68,420,6,603
19,2,1,17,89,4,431
6,0,0,51,289,4,424
8,2,1,53,298,4,542
21,0,0,22,126,6,82
3,0,0,55,326,5,253
6,0,1,36,162,4,235
35,2,1,71,462,3,315
22,0,0,19,100,5,153
8,2,1,15,91,3,549
47,0,1,37,217,5,202
13,0,1,31,145,8,581
122,0,1,42,243,8,272
24,2,1,43,226,7,378
16,1,0,10,57,5,551
49,0,1,68,417,4,229
10,0,0,10,57,8,416
34,1,1,64,382,7,147
3,0,0,58,320,4,389
57,0,1,13,80,3,313
43,2,1,74,428,7,147
99,0,1,58,375,5,212
17,2,1,82,452,1,197
21,2,1,72,438,7,489
16,2,0,69,378,7,110
34,0,1,58,353,3,465
61,2,1,55,310,2,400
6,0,0,74,399,4,391
47,0,0,14,84,8,259
7,0,1,66,384,1,215
12,2,1,61,372,2,499
11,0,0,71,397,4,323
33,0,0,73,449,5,621
1,0,0,74,444,4,323
115,2,1,56,363,5,109
9,0,0,38,223,4,232
20,0,1,37,186,0,387
31,0,1,74,449,8,259
36,0,0,3,13,8,125
2,0,1,25,132,4,331
6,0,1,22,120,8,468
0,0,0,43,232,4,166
67,2,0,76,491,5,665
62,0,1,68,437,5,645
51,0,1,44,324,3,315
23,0,0,53,302,3,313
24,0,0,17,93,6,512
1,0,1,44,249,4,424
40,0,1,81,435,9,243
22,2,0,18,97,8,186
1,2,1,67,346,4,424
53,0,1,12,71,8,179
8,1,0,8,45,4,495
303,0,1,41,247,8,43
9,2,0,35,192,0,48
9,0,1,44,272,0,387
36,0,0,15,101,3,539
0,0,0,41,215,4,474
1,2,0,17,99,4,232
0,2,0,43,202,4,235
12,2,1,41,183,9,489
3,0,0,41,250,4,229
57,2,1,14,73,6,140
8,2,1,46,248,4,229
16,0,0,29,196,8,581
12,0,0,30,184,2,400
58,2,1,47,242,6,689
79,1,1,31,168,7,670
20,2,1,86,509,1,574
22,2,1,37,206,4,455
8,0,0,23,114,7,147
60,2,1,31,183,6,603
1,0,0,3,15,6,674
9,0,1,66,345,8,597
35,2,1,64,373,5,253
85,2,1,61,312,6,588
108,2,1,59,316,5,400
60,1,1,2,11,5,207
1,2,0,14,79,4,323
8,1,0,16,89,1,91
18,2,0,73,372,7,83
18,0,0,12,101,3,509
4,0,1,66,422,4,235
54,0,1,23,119,1,19
96,0,1,52,284,7,147
2,2,0,40,208,4,235
0,2,1,68,352,4,424
31,2,1,15,74,6,372
94,2,1,29,138,7,489
23,2,1,65,387,2,140
179,0,1,45,272,8,202
13,2,0,11,54,2,657
32,2,1,36,203,7,596
4,2,1,53,322,5,654
18,2,1,45,228,2,220
32,2,1,63,385,4,399
7,0,1,7,46,5,477
13,2,0,20,119,5,202
24,0,0,54,342,8,186
72,0,1,43,250,3,315
88,0,1,77,443,5,645
2,0,0,28,160,1,18
24,0,1,23,124,8,629
61,0,1,27,178,8,466
2,0,0,59,327,4,232
0,2,1,35,184,4,440
20,0,1,35,235,5,400
9,2,1,28,141,5,602
0,2,0,70,412,4,199
9,0,1,89,450,9,83
58,0,1,93,517,9,350
16,0,0,26,139,4,297
44,2,1,12,72,1,363
13,2,0,19,108,5,56
5,0,0,66,386,4,232
26,2,0,5,33,7,147
90,2,1,60,360,2,172
33,0,0,21,135,5,683
4,2,0,44,247,4,54
12,0,0,70,404,4,280
231,0,1,30,183,2,103
33,0,1,73,409,8,179
10,2,1,76,390,4,455
53,2,0,68,443,6,517
0,0,1,33,173,4,231
1,2,0,50,263,4,458
18,2,1,19,105,0,335
12,2,0,18,127,5,134
27,0,1,25,170,8,126
9,0,1,39,228,4,235
191,2,1,61,381,5,683
14,0,0,71,410,9,110
0,2,0,68,458,0,664
38,0,1,41,253,2,141
7,0,0,24,138,8,308
22,0,1,84,457,9,506
12,2,1,79,425,9,489
0,0,1,28,181,4,232
134,0,1,40,289,8,599
73,0,1,14,85,8,438
61,0,1,43,266,5,514
9,2,0,32,178,4,235
18,2,1,55,341,4,356
29,0,1,65,389,4,323
6,0,1,71,382,4,323
4,2,1,57,313,4,230
0,2,0,70,430,4,443
20,0,0,31,189,1,215
120,2,1,19,101,2,326
97,0,1,19,98,5,551
0,1,1,23,136,6,209
20,0,1,60,337,5,326
51,0,1,7,53,8,66
16,0,1,31,166,8,153
5,2,1,44,257,5,551
9,0,0,65,356,4,280
8,2,1,53,308,4,199
44,2,0,23,139,2,668
167,2,1,71,390,2,220
1,0,0,70,429,4,231
23,0,1,63,399,4,323
87,2,1,39,192,9,83
0,0,0,34,201,4,323
2,2,1,35,198,4,392
31,2,1,58,307,2,177
35,0,1,102,554,9,489
14,0,0,70,405,5,621
8,2,1,81,394,4,231
7,2,1,82,519,9,490
5,0,1,21,111,7,489
31,0,0,78,386,2,68
3,0,1,61,355,4,607
79,0,1,60,370,5,499
63,0,1,42,228,5,195
7,0,0,31,179,4,170
8,0,0,67,315,4,431
2,0,1,64,376,4,323
14,2,1,40,195,4,340
17,0,1,16,91,3,683
7,2,1,68,399,4,431
6,1,0,17,83,4,230
4,0,1,83,431,9,489
19,2,1,43,249,4,323
15,2,1,14,80,2,177
71,2,1,67,410,5,202
12,0,0,20,144,5,509
1,0,0,69,375,4,507
98,2,1,22,127,6,195
60,2,1,56,314,1,20
8,2,1,53,275,4,613
12,0,1,57,326,4,235
2,0,0,53,278,4,368
13,2,1,10,40,8,5
185,2,1,12,79,3,259
5,1,1,6,31,1,20
17,2,1,33,220,0,49
5,0,0,68,399,4,323
12,0,1,61,313,8,468
11,0,0,46,289,4,229
0,2,1,62,329,4,440
8,2,1,54,351,4,227
18,0,0,29,148,4,323
2,2,1,40,218,4,440
0,2,1,32,152,4,231
39,2,1,7,36,5,499
3,2,0,44,223,4,424
131,0,1,62,344,2,476
1,0,0,77,396,4,166
0,2,0,64,395,4,424
38,2,0,59,370,5,56
47,0,1,57,241,9,334
13,0,0,75,477,5,207
2,0,1,75,464,4,232
16,0,1,45,242,4,440
16,0,1,40,214,9,540
33,2,1,17,96,5,602
113,2,1,94,416,5,326
3,2,1,37,211,4,614
33,2,1,18,87,5,127
54,2,1,13,68,0,21
23,2,1,32,173,7,540
49,2,1,73,416,5,683
2,0,0,61,351,4,344
18,0,0,72,442,6,195
26,0,0,9,63,3,313
21,2,1,21,136,5,499
5,0,0,65,337,4,424
3,1,1,15,81,4,229
16,0,1,39,222,4,235
49,2,1,9,52,2,142
13,2,1,83,420,0,664
99,2,1,26,171,6,140
38,0,1,40,235,1,290
1,2,1,17,89,4,232
7,0,0,25,139,2,220
2,0,0,28,177,1,231
9,0,1,64,363,1,20
105,2,1,62,313,2,259
16,0,1,26,141,5,667
0,2,1,74,430,4,235
1,0,1,27,140,4,232
15,2,1,6,29,6,269
22,0,1,37,178,9,489
4,0,0,39,215,4,129
20,0,0,57,352,5,505
174,2,0,65,401,4,227
32,2,1,40,216,9,23
9,0,0,23,124,9,110
20,2,1,60,346,4,440
11,2,1,51,312,4,199
133,0,1,75,442,5,56
121,0,1,58,390,5,134
36,2,1,26,155,8,449
7,2,1,14,101,5,220
56,0,0,57,323,3,596
17,2,1,44,241,4,231
4,0,1,68,457,5,109
3,0,0,33,207,4,97
105,2,1,23,132,0,286
8,1,0,14,78,6,684
103,0,1,64,392,5,207
0,0,1,26,156,4,229
25,2,1,60,355,1,197
1,0,0,76,401,4,231
1,2,1,64,343,4,474
5,2,1,56,305,7,110
5,0,0,34,185,4,232
3,2,0,36,186,1,232
8,2,1,63,358,0,380
9,2,1,73,368,9,147
5,0,0,49,282,4,232
55,0,1,61,347,6,603
10,2,1,25,145,5,400
22,0,1,60,314,5,220
6,2,0,65,393,4,440
89,0,1,19,109,8,449
7,2,1,37,214,4,323
23,0,0,66,408,0,279
1,0,1,57,294,4,323
42,2,1,37,211,5,208
41,0,0,77,449,5,621
13,2,1,64,350,4,323
57,2,1,75,408,3,315
13,0,1,43,251,4,231
35,0,1,64,405,8,179
86,2,1,33,207,9,490
28,0,1,74,417,5,655
29,2,1,69,368,0,335
35,2,1,3,21,6,543
65,2,0,37,212,7,452
86,2,1,55,347,3,317
9,0,1,73,382,4,280
15,2,1,67,345,1,679
12,2,0,9,46,3,645
3,2,1,69,414,4,148
10,2,1,67,388,4,227
13,2,1,18,123,0,22
1,0,0,62,319,4,235
10,0,0,43,227,4,232
19,0,0,15,92,2,348
21,2,1,16,76,1,215
0,2,1,18,109,4,391
43,2,1,2,13,6,588
7,2,1,71,359,1,290
41,0,1,11,65,8,11
4,0,1,73,419,4,323
2,0,1,21,126,4,148
25,0,0,34,200,3,315
47,2,1,8,46,3,525
84,0,1,48,319,3,0
14,0,1,70,380,5,153
35,1,1,31,160,7,110
2,0,0,71,403,4,424
44,0,1,67,377,5,422
189,2,1,74,456,2,259
38,2,1,29,188,5,683
30,2,1,17,109,9,489
57,2,0,17,87,5,173
13,0,0,14,88,7,110
0,2,0,45,252,4,235
1,0,1,70,442,4,235
10,1,0,61,407,3,509
3,0,0,37,229,3,509
69,2,1,17,113,5,0
62,2,1,35,236,5,315
5,1,0,73,407,4,235
44,2,1,54,302,9,490
1,0,0,69,458,1,397
17,0,0,41,275,4,431
24,2,1,20,111,5,645
75,0,0,72,385,7,31
4,2,1,66,377,4,395
24,2,1,79,403,9,489
34,2,1,32,131,8,405
7,2,1,12,79,8,246
5,2,1,54,254,4,223
7,0,0,25,118,4,340
7,2,1,33,171,4,54
3,2,0,77,408,4,323
28,2,0,95,503,4,323
146,2,1,45,242,8,209
27,0,1,28,162,4,673
10,2,1,40,220,4,344
33,2,1,65,418,1,564
42,0,1,24,112,7,334
3,2,0,66,368,4,368
48,2,1,46,358,2,172
27,2,1,67,484,0,21
8,2,1,31,146,9,489
15,2,1,20,162,5,655
47,0,0,65,422,8,581
0,2,1,45,257,4,235
11,2,1,33,212,5,220
116,0,1,36,211,2,111
33,2,1,18,103,4,280
15,0,1,58,327,1,4
11,0,1,78,453,8,274
5,0,0,37,236,2,348
21,0,0,11,78,5,57
8,2,1,26,148,4,199
38,2,1,63,327,7,147
19,0,1,26,136,8,11
4,2,0,44,232,1,231
2,2,0,44,245,4,429
8,0,0,6,33,2,220
86,2,1,76,421,8,481
5,0,0,37,208,2,326
21,2,1,57,307,3,509
19,0,0,74,402,3,317
21,2,1,28,168,1,472
15,2,1,57,316,1,215
28,2,1,38,199,7,350
34,2,1,44,260,9,350
0,0,1,57,325,4,404
19,2,0,50,293,1,403
70,0,1,18,90,7,147
22,2,0,33,170,6,38
177,2,1,41,206,5,667
174,0,1,67,351,4,323
1,2,0,57,333,4,424
9,0,1,61,379,4,323
9,0,0,35,190,4,229
3,0,1,51,258,4,98
1,2,1,61,330,4,235
79,2,1,47,281,6,38
4,0,1,66,391,4,542
18,0,1,43,230,4,227
1,0,0,59,336,3,56
73,2,1,57,296,6,195
79,2,1,33,179,5,654
66,0,1,53,314,5,645
4,2,0,49,268,4,227
3,0,0,60,343,4,229
32,2,1,65,367,4,399
1,2,1,73,442,1,20
116,0,1,12,57,7,110
9,2,1,80,460,1,290
48,2,1,24,116,7,23
6,2,1,34,184,4,170
2,2,0,58,351,4,232
23,2,1,72,388,3,539
5,2,1,38,197,4,235
14,2,1,42,235,4,148
16,2,1,73,381,7,110
20,0,0,63,373,2,476
115,2,1,76,382,9,83
79,2,1,52,306,1,564
5,2,1,70,399,4,229
20,2,1,52,266,6,684
57,0,1,78,469,3,313
2,2,1,47,271,4,399
67,2,1,19,135,8,430
74,2,1,47,225,6,509
19,2,1,13,74,5,220
35,0,1,69,391,2,177
4,0,0,8,51,4,424
2,2,1,33,184,4,557
10,1,1,30,220,3,141
43,2,1,12,76,3,522
13,2,0,12,58,6,674
93,0,0,39,232,8,113
151,2,1,4,29,2,640
23,2,1,11,69,0,57
0,2,1,25,137,4,565
31,2,1,26,134,6,684
62,2,1,6,41,3,120
28,2,0,31,173,0,268
27,2,1,60,360,1,679
49,0,1,82,436,7,506
0,0,1,56,301,4,235
95,2,1,13,75,2,525
4,0,0,75,412,1,232
0,0,1,68,387,4,341
5,2,0,66,405,4,235
31,2,1,75,403,1,201
50,0,0,39,214,4,231
27,2,0,70,390,0,387
24,0,1,58,347,8,328
3,2,1,50,308,1,91
17,0,1,44,247,6,603
1,0,0,71,387,4,116
6,2,1,78,424,9,110
23,0,1,32,171,3,509
60,0,1,15,77,7,506
7,2,1,42,230,9,110
28,2,1,30,168,2,140
153,2,1,66,366,7,23
11,2,1,12,60,4,231
8,2,1,6,35,5,551
9,0,1,51,353,5,400
5,2,1,79,430,1,614
8,2,1,68,424,4,424
59,2,1,41,216,4,340
64,2,1,63,365,0,258
3,2,1,32,193,4,231
19,0,0,57,356,0,571
16,0,1,72,411,4,340
127,2,1,26,129,9,489
3,0,0,71,400,4,495
5,0,1,69,414,4,235
24,0,0,63,387,3,522
13,2,1,75,441,1,46
102,0,1,77,431,8,43
67,2,0,61,388,0,387
32,2,1,3,13,8,11
2,2,1,72,436,1,679
11,0,1,68,380,4,399
32,2,1,49,273,0,21
134,0,1,25,147,2,668
49,0,1,69,464,5,602
57,2,1,70,416,5,645
15,0,0,49,290,4,170
58,0,1,11,75,3,140
19,0,0,15,103,3,355
17,2,0,44,282,5,662
80,0,1,48,269,5,551
47,0,0,10,58,5,683
20,2,1,45,240,4,72
75,2,1,70,353,6,195
17,2,1,36,244,5,400
19,2,0,66,377,2,259
1,0,0,63,372,1,3
4,0,0,57,356,4,340
14,2,1,64,356,4,231
44,2,1,55,320,4,231
27,2,1,75,414,2,220
15,2,1,32,202,4,229
0,0,0,31,163,4,232
28,2,1,35,204,5,499
24,0,0,53,324,5,202
3,0,0,47,232,3,120
2,2,1,25,141,4,232
0,2,0,46,273,1,391
8,2,1,23,133,6,684
65,2,1,42,224,2,220
